"id";"uri";"siglaTipo";"numero";"ano";"codTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_url"
"2313804";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313804";"PL";"25";"2022";"139";"Projeto de Lei";"Em todas as praias brasileiras será obrigatório a existência de rampas de acessibilidade para deficientes com acesso ao mar, aos lagos e rios, a responsabilidade será de todas as esferas de governo, Federal, Estadual e Municipal.";"";"Obrigatoriedade, União, incentivo, construção, Rampa de acesso, acessibilidade, pessoa com deficiência, praia, lago, lagoa, Rio (curso d'água). _ Concessão, linha de crédito, Estado (ente federado), Município.";"2022-02-02T16:13:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130929";"";"2022-02-02T16:13:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Chancela e Publicação do Despacho";"1210";"Apresentação do Projeto de Lei n. 25/2022, pelo Deputado Alexandre Frota  (PSDB/SP), que ""Em todas as praias brasileiras será obrigatório a existência de rampas de acessibilidade para deficientes com acesso ao mar, aos lagos e rios, a responsabilidade será de todas as esferas de governo, Federal, Estadual e Municipal"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130930"
"2313805";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313805";"PRC";"1";"2022";"444";"Projeto de Resolução de Alteração do Regimento e outros";"Altera o art. 266 do Regimento Interno da Câmara dos Deputados, para retirar a utilização de imóvel funcional para Deputados Federais do Distrito Federal.";"";"Alteração, Regimento Interno da Câmara dos Deputados, critério, proibição, utilização, imóvel funcional, Deputado federal, Distrito Federal. _Proibição, auxílio-moradia, Deputado federal, Distrito Federal.";"2022-02-02T16:13:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130931";"";"2022-02-02T16:13:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Projeto de Resolução n. 1/2022, pelo Deputado Kim Kataguiri  (DEM/SP), que ""Altera o art. 266 do Regimento Interno da Câmara dos Deputados, para retirar a utilização de imóvel funcional para Deputados Federais do Distrito Federal. "".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130931"
"2313806";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313806";"PL";"26";"2022";"139";"Projeto de Lei";"Dispõe sobre o prazo de validade do Laudo Médico Pericial que atesta o Transtorno do Espectro Autista e dá outras providências.";"";"Fixação, Prazo indeterminado, validade, laudo pericial, Laudo médico, Transtorno do Espectro Autista (TEA).";"2022-02-02T16:13:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130933";"";"2022-02-02T16:13:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Projeto de Lei n. 26/2022, pelo Deputado Alexandre Frota  (PSDB/SP), que ""Dispõe sobre o prazo de validade do Laudo Médico Pericial que atesta o Transtorno do Espectro Autista e dá outras providências"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130934"
"2313807";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313807";"PL";"27";"2022";"139";"Projeto de Lei";"Estabelece a obrigatoriedade de apresentação de comprovante de vacinação para as eleições gerais de 2022 e dá outras providências.";"";"Obrigatoriedade, eleitor, apresentação, Atestado de vacinação, Coronavírus, eleição.";"2022-02-02T16:13:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130935";"";"2022-02-02T16:13:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Chancela e Publicação do Despacho";"1210";"Apresentação do Projeto de Lei n. 27/2022, pelo Deputado Alexandre Frota  (PSDB/SP), que ""Estabelece a obrigatoriedade de apresentação de comprovante de vacinação para as eleições gerais de 2022 e dá outras providências"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130936"
"2313808";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313808";"RIC";"1";"2022";"148";"Requerimento de Informação";"Solicita informações ao Sr. Paulo Roberto Nunes Guedes, Ministro de Estado da Economia, relacionadas as dividas dos agricultores";"";"";"2022-02-02T16:15:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130937";"";"2022-02-02T16:15:00";"1";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Apresentação de Proposição";"100";"Aguardando Designação de Relator";"907";"Apresentação do Requerimento de Informação n. 1/2022, pelo Deputado Pedro Uczai  (PT/SC), que ""Solicita informações ao Sr. Paulo Roberto Nunes Guedes, Ministro de Estado da Economia, relacionadas as dividas dos agricultores 
"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130938"
"2313809";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313809";"PL";"28";"2022";"139";"Projeto de Lei";"Dispõe sobre o fornecimento de
alimentação escolar aos
professores e demais
profissionais da educação, em
efetivo exercício nas escolas
públicas estaduais e municipais.";"";"Garantia, Direito à alimentação,  professor, Profissional da educação, escola pública, alimentação escolar.";"2022-02-02T16:14:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130939";"";"2022-02-02T16:14:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Chancela e Publicação do Despacho";"1210";"Apresentação do Projeto de Lei n. 28/2022, pelo Deputado Pompeo de Mattos  (PDT/RS), que ""Dispõe sobre o fornecimento de
alimentação escolar aos
professores e demais
profissionais da educação, em
efetivo exercício nas escolas
públicas estaduais e municipais"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130940"
"2313810";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313810";"PDL";"4";"2022";"557";"Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo";"Susta os efeitos do Decreto 10.935, de 12 de janeiro de 2022, do Poder Executivo, que dispõe sobre a proteção das cavidades naturais subterrâneas existentes no território nacional.";"";"Sustação, Decreto, critério, licença ambiental, empreendimento, exploração, cavidade natural, caverna.";"2022-02-02T16:18:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130941";"";"2022-02-02T16:18:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Pendências";"1220";"Apresentação do Projeto de Decreto Legislativo n. 4/2022, pela Deputada Áurea Carolina  (PSOL/MG), que ""Susta os efeitos do Decreto 10.935, de 12 de janeiro de 2022, do Poder Executivo, que dispõe sobre a proteção das cavidades naturais subterrâneas existentes no território nacional"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130941"
"2313811";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313811";"RIC";"2";"2022";"148";"Requerimento de Informação";"Requer informações ao Sr. Ministro de Estado do Meio Ambiente, acerca da subutilização dos recursos destinados a fiscalização ambiental em 2021.";"";"";"2022-02-02T16:20:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130943";"";"2022-02-02T16:20:00";"1";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Apresentação de Proposição";"100";"Aguardando Designação de Relator";"907";"Apresentação do Requerimento de Informação n. 2/2022, pela Deputada Marília Arraes  (PT/PE), que ""Requer informações ao Sr. Ministro de Estado do Meio Ambiente, acerca da subutilização dos recursos destinados a fiscalização ambiental em 2021"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130944"
"2313812";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313812";"PL";"29";"2022";"139";"Projeto de Lei";"Inclui a vacinação contra a Covid-19 no Programa Nacional de Imunizações (PNI).";"";"Inclusão, vacina, Coronavírus, caráter obrigatório, Programa Nacional de Imunizações (PNI).";"2022-02-02T16:14:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130945";"";"2022-02-03T00:00:00";"7";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Despacho";"1023";"Aguardando Chancela e Publicação do Despacho";"1210";"Ver Inteiro Teor atualizado no registro da proposição.";""
"2313813";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313813";"REQ";"1";"2022";"318";"Requerimento de Inclusão na Ordem do Dia";"Requer a inclusão na Ordem do Dia do Projeto de Lei nº 2564, de 2020.";"";"";"2022-02-02T16:20:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2309349";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130947";"";"2022-02-02T16:20:00";"1";"";"";"";"";"";"Apresentação de Proposição";"100";"";"";"Apresentação do Requerimento n. 1/2022, pela Deputada Marília Arraes  (PT/PE), que ""Requer a inclusão na Ordem do Dia do Projeto de Lei nº 2564, de 2020"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130947"
"2313814";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313814";"PL";"30";"2022";"139";"Projeto de Lei";"Dispõe sobre instituição do Programa de Apoio à Oncologia Infantil e Enfermidades Correlacionadas e dá outras providências.";"";"Criação, Programa de Apoio à Oncologia Infantil, rastreamento, diagnóstico precoce, tratamento médico, Cuidado paliativo, reabilitação, câncer infantil.";"2022-02-02T16:14:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130950";"";"2022-02-02T16:14:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Projeto de Lei n. 30/2022, pelo Deputado Alexandre Frota  (PSDB/SP), que ""Dispõe sobre instituição do Programa de Apoio à Oncologia Infantil e Enfermidades Correlacionadas e dá outras providências"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130952"
"2313815";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313815";"REQ";"2";"2022";"318";"Requerimento de Inclusão na Ordem do Dia";"Requer a inclusão na Ordem do Dia do Projeto de Lei Complementar nº 73, de 2021 - Lei Paulo Gustavo.";"";"";"2022-02-02T16:20:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2310025";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130951";"";"2022-02-02T16:20:00";"1";"";"100002";"COAPP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100002";"";"Apresentação de Proposição";"100";"Aguardando Encaminhamento";"910";"Apresentação do Requerimento de Inclusão na Ordem do Dia n. 2/2022, pela Deputada Marília Arraes (PT-PE), que: ""Requer a inclusão na Ordem do Dia do Projeto de Lei Complementar nº 73, de 2021 - Lei Paulo Gustavo"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130951"
"2313816";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313816";"PDL";"5";"2022";"557";"Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo";"Susta os efeitos do Decreto nº 10.935, de 12 de janeiro de 2022, que “dispõe sobre a proteção das cavidades naturais subterrâneas existentes no território nacional”.";"";"Sustação, Decreto, critério, licença ambiental, empreendimento, exploração, cavidade natural, caverna.C";"2022-02-02T16:20:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130955";"";"2022-02-02T16:20:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Pendências";"1220";"Apresentação do Projeto de Decreto Legislativo n. 5/2022, pela Deputada Marília Arraes  (PT/PE), que ""Susta os efeitos do Decreto nº 10.935, de 12 de janeiro de 2022, que “dispõe sobre a proteção das cavidades naturais subterrâneas existentes no território nacional”. "".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130955"
"2313817";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313817";"PL";"31";"2022";"139";"Projeto de Lei";"Institui a obrigatoriedade de vigilantes do sexo feminino nos estabelecimentos de prestação de serviços financeiros e dá outras providências.";"";"Obrigatoriedade, empresa, vigilância, contrato, instituição financeira, utilização, detector de metal, contratação, vigilante, mulher, triagem, cliente, sexo feminino.";"2022-02-02T16:14:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130957";"";"2022-02-02T16:14:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Chancela e Publicação do Despacho";"1210";"Apresentação do Projeto de Lei n. 31/2022, pelo Deputado Alexandre Frota  (PSDB/SP), que ""Institui a obrigatoriedade de vigilantes do sexo feminino nos estabelecimentos de prestação de serviços financeiros e dá outras providências"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130958"
"2313818";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313818";"INC";"1";"2022";"133";"Indicação";"Sugere a abertura de crédito extraordinário em favor do Estado de São Paulo,  para socorro às vítimas das enchentes.";"";"";"2022-02-02T16:23:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130959";"";"2022-02-02T16:23:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Chancela e Publicação do Despacho";"1210";"Apresentação da Indicação n. 1/2022, pelo Deputado Ivan Valente  (PSOL/SP), que ""Sugere a abertura de crédito extraordinário em favor do Estado de São Paulo,  para socorro às vítimas das enchentes"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130960"
"2313819";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313819";"PL";"32";"2022";"139";"Projeto de Lei";"Fica expressamente proibida a edição de qualquer legislação que tenha por objetivo a destruição, exploração e uso inadequado das cavidades subterrâneas no Brasil e dá outras providencias.";"";"";"2022-02-02T16:14:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130961";"";"2022-02-02T16:14:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Pendências";"1220";"Apresentação do Projeto de Lei n. 32/2022, pelo Deputado Alexandre Frota  (PSDB/SP), que ""Fica expressamente proibida a edição de qualquer legislação que tenha por objetivo a destruição, exploração e uso inadequado das cavidades subterrâneas no Brasil e dá outras providencias. "".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130962"
"2313820";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313820";"PDL";"6";"2022";"557";"Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo";"Susta os efeitos do Decreto nº 10.935, de 12 de janeiro de 2022, que dispõe sobre a proteção das cavidades naturais subterrâneas existentes no território nacional.";"";"Sustação, Decreto, critério, licença ambiental, empreendimento, exploração, cavidade natural, caverna.";"2022-02-02T16:26:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130963";"";"2022-02-02T16:26:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Pendências";"1220";"Apresentação do Projeto de Decreto Legislativo n. 6/2022, pelo Deputado Rodrigo Agostinho  (PSB/SP), que ""Susta os efeitos do Decreto nº 10.935, de 12 de janeiro de 2022, que dispõe sobre a proteção das cavidades naturais subterrâneas existentes no território nacional"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2130963"
