"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"357094-141";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-141";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 98, de 2007. Sim: 393; não: 06; abstenção: 01; total: 400.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"Sim"
"357094-141";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-141";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 98, de 2007. Sim: 393; não: 06; abstenção: 01; total: 400.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Liberado"
"357094-141";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-141";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 98, de 2007. Sim: 393; não: 06; abstenção: 01; total: 400.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"357094-141";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-141";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 98, de 2007. Sim: 393; não: 06; abstenção: 01; total: 400.";"PMN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36801";"Sim"
"357094-141";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-141";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 98, de 2007. Sim: 393; não: 06; abstenção: 01; total: 400.";"Minoria";"";"Sim"
"357094-141";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-141";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 98, de 2007. Sim: 393; não: 06; abstenção: 01; total: 400.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"357094-141";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-141";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 98, de 2007. Sim: 393; não: 06; abstenção: 01; total: 400.";"PrPtdobPrpPhsPtcPsl";"";"Sim"
"357094-141";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-141";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 98, de 2007. Sim: 393; não: 06; abstenção: 01; total: 400.";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"Sim"
"357094-141";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-141";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 98, de 2007. Sim: 393; não: 06; abstenção: 01; total: 400.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"357094-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-132";"PLEN";"Mantido o texto. Sim: 342; não: 51; abstenção: 01; total: 394.";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"Sim"
